timestamp,speed_kmh,rpms,gear,throttle,brake,clutch,steer_angle,g_lat,g_vert,g_lon,vel_x,vel_y,vel_z,slip_angle,yaw_rate,pitch_rate,roll_rate,heading,pitch,roll,susp_fl,susp_fr,susp_rl,susp_rr,load_fl,load_fr,load_rl,load_rr,slip_fl,slip_fr,slip_rl,slip_rr,psi_fl,psi_fr,psi_rl,psi_rr,tyre_core_fl,tyre_core_fr,tyre_core_rl,tyre_core_rr,temp_i_fl,temp_i_fr,temp_i_rl,temp_i_rr,temp_m_fl,temp_m_fr,temp_m_rl,temp_m_rr,temp_o_fl,temp_o_fr,temp_o_rl,temp_o_rr,wear_fl,wear_fr,wear_rl,wear_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,wheel_speed_fl,wheel_speed_fr,wheel_speed_rl,wheel_speed_rr,camber_fl,camber_fr,camber_rl,camber_rr,ride_height_f,ride_height_r,cg_height,turbo_boost,drs,tc,abs,brake_bias,air_temp,road_temp,water_temp,fuel
1777886649.5370393,1.0585395097732544,3510,1,0.0,0.0,1.0,0.0,0.025564394891262054,0.03905828669667244,0.6238545775413513,0.0022234097123146057,0.019041480496525764,0.3121752440929413,0.0,-0.0006007000920362771,-0.04847050830721855,0.0021071203518658876,0.10882925987243652,-0.014775209128856659,0.011096175760030746,0.05495145916938782,0.05493967980146408,0.08546138554811478,0.08513810485601425,2808.027099609375,2803.21435546875,3976.181640625,3929.261962890625,0.09183900058269501,0.1188671886920929,3.28432297706604,3.2840118408203125,16.03036880493164,16.0334529876709,16.028989791870117,16.03004264831543,26.189802169799805,26.20908546447754,26.181188583374023,26.187768936157227,26.391803741455078,26.610944747924805,26.920467376708984,27.072492599487305,26.412750244140625,26.461177825927734,26.902484893798828,26.906681060791016,26.554141998291016,26.43696403503418,27.063209533691406,26.920204162597656,99.50039672851562,99.50054931640625,99.50181579589844,99.50182342529297,26.0,26.0,26.0,26.0,1.0836888551712036,1.0671154260635376,37.20209503173828,37.20209503173828,-0.05510634556412697,0.056231413036584854,-0.032764043658971786,0.03478870168328285,0.06981480121612549,0.07860025763511658,0.3830728530883789,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.5520763,1.41327965259552,3263,1,0.0,0.0,1.0,0.0,-0.01618865877389908,0.029746584594249725,0.6932528018951416,0.0010963380336761475,0.02347230166196823,0.41241341829299927,0.0,-0.0006780080148018897,-0.05155722796916962,0.0003706887364387512,0.10882806777954102,-0.01401442103087902,0.011075420305132866,0.05428359657526016,0.054270967841148376,0.08567800372838974,0.0853608176112175,2628.634765625,2637.4892578125,4104.57763671875,4068.707763671875,0.14332075417041779,0.10778000950813293,3.662644386291504,3.6655588150024414,16.030414581298828,16.033506393432617,16.029102325439453,16.030153274536133,26.190088272094727,26.20941925048828,26.18189239501953,26.188453674316406,26.392139434814453,26.611539840698242,27.05652618408203,27.220657348632812,26.413097381591797,26.461650848388672,27.036922454833984,27.04006004333496,26.55459976196289,26.437416076660156,27.212158203125,27.054805755615234,99.50039672851562,99.50054931640625,99.50221252441406,99.5022201538086,26.0,26.0,26.0,26.0,1.1724367141723633,1.1270142793655396,34.586002349853516,34.586002349853516,-0.05491028353571892,0.05595889315009117,-0.03291277214884758,0.03485151007771492,0.06981483101844788,0.07860031723976135,0.3833484649658203,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.5675113,1.8391406536102295,2965,1,0.0,0.0,1.0,0.0,0.009978212416172028,0.018680114299058914,0.6660056114196777,0.0005699694156646729,0.02718767151236534,0.5302863717079163,0.0,-0.0009077555732801557,-0.047646213322877884,-0.0006763618439435959,0.10884054005146027,-0.013115368783473969,0.01109213475137949,0.053298451006412506,0.053283922374248505,0.08601068705320358,0.0857066810131073,2460.422607421875,2460.767578125,4233.08740234375,4183.32763671875,0.14425083994865417,0.15409155189990997,3.990983009338379,3.9908342361450195,16.03046989440918,16.033571243286133,16.029247283935547,16.030292510986328,26.190431594848633,26.209819793701172,26.18280029296875,26.189332962036133,26.39259910583496,26.612354278564453,27.20880126953125,27.386459350585938,26.41357421875,26.462308883666992,27.187419891357422,27.189289093017578,26.555212020874023,26.43804931640625,27.378942489624023,27.205366134643555,99.50039672851562,99.50054931640625,99.50265502929688,99.50265502929688,26.0,26.0,26.0,26.0,1.6640695333480835,1.7384228706359863,31.431232452392578,31.431232452392578,-0.0545671246945858,0.05563174933195114,-0.033054426312446594,0.035055287182331085,0.06981486082077026,0.07860037684440613,0.3837413787841797,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.5816803,2.132476806640625,2744,1,0.0,0.0,0.9404638409614563,0.0,0.003250300884246826,0.00957673043012619,0.691922128200531,0.0015595033764839172,0.028566814959049225,0.6124173998832703,0.0,-6.7191656853538e-05,-0.042187970131635666,0.0002213180996477604,0.10883509367704391,-0.012582694180309772,0.011091840453445911,0.05259551852941513,0.05259889364242554,0.08625775575637817,0.08595895022153854,2370.81396484375,2366.148681640625,4276.8955078125,4225.9482421875,0.1589522808790207,0.15283994376659393,4.149354934692383,4.148928642272949,16.030506134033203,16.033613204956055,16.02935218811035,16.030393600463867,26.19066047668457,26.210086822509766,26.183448791503906,26.189964294433594,26.392919540405273,26.612796783447266,27.301321029663086,27.48715591430664,26.41391372680664,26.46265983581543,27.27887535095215,27.279897689819336,26.555641174316406,26.43838882446289,27.48031234741211,27.29676628112793,99.50039672851562,99.50054931640625,99.5029296875,99.5029296875,26.0,26.0,26.0,26.0,1.7514715194702148,1.7502402067184448,30.007001876831055,30.007001876831055,-0.054287318140268326,0.05538669973611832,-0.03320156782865524,0.03516269102692604,0.06981486082077026,0.0786004364490509,0.38402652740478516,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.600892,2.6415586471557617,2490,1,0.0,0.0,0.3677201271057129,0.0,-0.014165744185447693,-0.005988423712551594,0.6801816821098328,-0.00011219829320907593,0.028583336621522903,0.7538877725601196,0.0,-0.0007692849030718207,-0.028198402374982834,-0.0014319487381726503,0.10883474349975586,-0.011859077028930187,0.011114242486655712,0.05142068862915039,0.05139985680580139,0.08667829632759094,0.08637146651744843,2277.544189453125,2269.89453125,4291.3857421875,4233.01171875,0.17935432493686676,0.17104093730449677,4.362083435058594,4.360969066619873,16.030569076538086,16.033689498901367,16.02954864501953,16.03058624267578,26.19106101989746,26.210554122924805,26.18468475341797,26.1911678314209,26.393497467041016,26.613536834716797,27.442977905273438,27.641258239746094,26.414508819580078,26.463241577148438,27.418935775756836,27.418521881103516,26.556396484375,26.438947677612305,27.635597229003906,27.436567306518555,99.50039672851562,99.50054931640625,99.50334167480469,99.50333404541016,26.0,26.0,26.0,26.0,2.2707436084747314,2.200402021408081,23.796192169189453,23.796192169189453,-0.05388268083333969,0.05501331388950348,-0.03336698189377785,0.03538352623581886,0.06981492042541504,0.07860052585601807,0.38453006744384766,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.616909,3.006143093109131,2397,1,0.0,0.0,0.18396607041358948,0.0,0.01105855405330658,-0.014222916215658188,0.6888892650604248,0.0008489266037940979,0.026613183319568634,0.8548271656036377,0.0,-0.0005147019983269274,-0.017376570031046867,-0.00034276151563972235,0.1088411808013916,-0.011532926000654697,0.01112787239253521,0.0506962388753891,0.05066417157649994,0.08691687136888504,0.08661152422428131,2253.75390625,2242.855224609375,4252.35400390625,4183.58251953125,0.1726028174161911,0.17241300642490387,4.476798057556152,4.476827621459961,16.030614852905273,16.033742904663086,16.029699325561523,16.030733108520508,26.191347122192383,26.210887908935547,26.18562126159668,26.19208526611328,26.393896102905273,26.614103317260742,27.519821166992188,27.72469139099121,26.414920806884766,26.46369171142578,27.494918823242188,27.49355697631836,26.556926727294922,26.439376831054688,27.71986961364746,27.5122127532959,99.50039672851562,99.50054931640625,99.50357055664062,99.50355529785156,26.0,26.0,26.0,26.0,2.4227943420410156,2.541879177093506,17.200855255126953,17.200855255126953,-0.053616564720869064,0.05475759133696556,-0.03342391550540924,0.03552534431219101,0.06981492042541504,0.07860058546066284,0.38486480712890625,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.631393,3.2962257862091064,2362,1,0.0,0.0,0.1160355657339096,0.0,0.006759800016880035,-0.022158678621053696,0.7106879353523254,0.0012695342302322388,0.023988083004951477,0.9353889226913452,0.0,0.000241269008256495,-0.00905656535178423,0.0003254201146773994,0.10883808135986328,-0.011387884616851807,0.011124779470264912,0.0501977801322937,0.05018181353807449,0.08706063777208328,0.08675350248813629,2262.515380859375,2247.1142578125,4193.8935546875,4126.7333984375,0.1826876401901245,0.17066042125225067,4.5480265617370605,4.553038597106934,16.03065299987793,16.033784866333008,16.029823303222656,16.030855178833008,26.19157600402832,26.21115493774414,26.1864013671875,26.192848205566406,26.394208908081055,26.614505767822266,27.559673309326172,27.76801300048828,26.41524887084961,26.464008331298828,27.534332275390625,27.53249740600586,26.55733871459961,26.439685821533203,27.763595581054688,27.551467895507812,99.50039672851562,99.50054931640625,99.5036849975586,99.50366973876953,26.0,26.0,26.0,26.0,2.8247156143188477,2.64216685295105,11.16183090209961,11.16183090209961,-0.053447555750608444,0.054605793207883835,-0.03352311998605728,0.03558581322431564,0.06981495022773743,0.07860067486763,0.3850994110107422,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.6446016,3.6533432006835938,2338,1,0.0,0.0,0.07086548209190369,0.0,0.004456125199794769,-0.027563143521547318,0.6668286919593811,0.0008342787623405457,0.01960272714495659,1.0334069728851318,0.0008073090120645816,-0.0007760881562717259,-0.00017990017659030855,0.0005339087219908834,0.10884630680084229,-0.01133358757942915,0.011121980845928192,0.049757614731788635,0.04971426725387573,0.08717828243970871,0.08685708045959473,2284.9755859375,2279.654296875,4106.9560546875,4044.571044921875,0.1736931949853897,0.1693975180387497,4.5453410148620605,4.577298164367676,16.030698776245117,16.033838272094727,16.02998161315918,16.031007766723633,26.191871643066406,26.211488723754883,26.1873836517334,26.193801879882812,26.394710540771484,26.615009307861328,27.580524444580078,27.790618896484375,26.415761947631836,26.464401245117188,27.55495262145996,27.552791595458984,26.557981491088867,26.440061569213867,27.7864990234375,27.571929931640625,99.50039672851562,99.50054931640625,99.50374603271484,99.50373077392578,26.0,26.0,26.0,26.0,2.84626841545105,2.967426300048828,3.1928634643554688,3.1928634643554688,-0.05330711603164673,0.05444614589214325,-0.03356892243027687,0.03564181551337242,0.0698150098323822,0.07860079407691956,0.3853321075439453,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.6603081,4.069915771484375,2519,1,0.6499999761581421,0.0,0.30878254771232605,0.0,0.0006910637021064758,-0.03565359115600586,0.6961358189582825,0.0010046735405921936,0.01347407978028059,1.150648832321167,0.0008731365403339417,-0.00047832628479227424,0.00744345597922802,0.0006764036952517927,0.10885454714298248,-0.011419315822422504,0.0111086405813694,0.04941743612289429,0.049388810992240906,0.08721249550580978,0.08689361065626144,2348.278076171875,2344.996337890625,4020.10693359375,3961.293701171875,0.1538565456867218,0.14796900749206543,2.793059825897217,2.8357977867126465,16.0307559967041,16.033903121948242,16.030170440673828,16.031192779541016,26.19222640991211,26.211889266967773,26.188570022583008,26.19495964050293,26.39539337158203,26.61554527282715,27.59768295288086,27.8093318939209,26.41646385192871,26.46481704711914,27.57192039489746,27.569578170776367,26.558849334716797,26.440460205078125,27.80536460876465,27.588844299316406,99.50039672851562,99.50054931640625,99.50379943847656,99.50377655029297,26.0,26.0,26.0,26.0,3.1241843700408936,3.281867265701294,-5.143308162689209,-5.143308162689209,-0.05320494621992111,0.05430814251303673,-0.03360305353999138,0.03563563525676727,0.06981503963470459,0.07860088348388672,0.3855009078979492,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
1777886649.6767466,4.253717422485352,2605,1,0.6740000247955322,0.0,0.4911539852619171,0.0,-0.02770008146762848,-0.2074204981327057,-0.7915716767311096,-0.0029218047857284546,0.0036729397252202034,1.1605881452560425,-0.0025175207912225077,0.0037411306984722614,0.029618339613080025,-0.0029029021970927715,0.10882633924484253,-0.011654210276901722,0.0111292889341712,0.049360230565071106,0.04932035505771637,0.08731764554977417,0.08700698614120483,2418.652099609375,2410.7314453125,3885.63134765625,3815.448974609375,0.14177019894123077,0.1328647881746292,1.8831443786621094,1.764681100845337,16.030803680419922,16.03395652770996,16.030332565307617,16.03135108947754,26.192522048950195,26.212223052978516,26.1895809173584,26.195945739746094,26.39614486694336,26.616100311279297,27.62940788269043,27.84386444091797,26.417236328125,26.465259552001953,27.60329818725586,27.600601196289062,26.559782028198242,26.440887451171875,27.840198516845703,27.6201171875,99.50039672851562,99.50054931640625,99.50389099121094,99.50387573242188,26.0,26.0,26.0,26.0,3.58678936958313,3.5344762802124023,0.4018508791923523,0.4018508791923523,-0.05318685248494148,0.054296862334012985,-0.033648524433374405,0.03569506108760834,0.06981503963470459,0.0786009430885315,0.3855247497558594,0.0,0.0,0.10000000149011612,0.11999999731779099,0.6800000071525574,26.0,34.0,0.0,30.0
